order_detail_id,order_id,order_date,pizza_id,quantity
1808,909,2026-01-16,1,1
1809,909,2026-01-16,10,1
1810,909,2026-01-16,8,1
1811,910,2026-01-16,7,1
1812,910,2026-01-16,9,1
1813,910,2026-01-16,10,1
1814,911,2026-01-16,1,1
1815,911,2026-01-16,5,1
1816,912,2026-01-16,6,1
1817,913,2026-01-16,9,1
1818,914,2026-01-16,10,1
1819,915,2026-01-16,1,1
1820,915,2026-01-16,2,1
1821,915,2026-01-16,10,1
1822,915,2026-01-16,6,1
1823,915,2026-01-16,7,2
1824,915,2026-01-16,9,1
1825,915,2026-01-16,8,1
1826,916,2026-01-16,9,1
1827,916,2026-01-16,10,1
1828,916,2026-01-16,7,1
1829,916,2026-01-16,4,1
1830,917,2026-01-16,1,1
1831,918,2026-01-16,5,1
1832,919,2026-01-16,6,1
1833,920,2026-01-16,1,1
1834,920,2026-01-16,6,1
1835,921,2026-01-16,1,1
1836,921,2026-01-16,5,1
1837,922,2026-01-16,8,1
1838,922,2026-01-16,7,1
1839,922,2026-01-16,1,1
1840,923,2026-01-16,10,1
1841,923,2026-01-16,5,1
1842,924,2026-01-16,7,1
1843,924,2026-01-16,1,1
1844,925,2026-01-16,10,1
1845,926,2026-01-16,6,1
1846,926,2026-01-16,7,1
1847,926,2026-01-16,8,1
1848,926,2026-01-16,10,1
1849,927,2026-01-16,3,2
1850,927,2026-01-16,6,2
1851,927,2026-01-16,2,1
1852,927,2026-01-16,4,1
1853,927,2026-01-16,7,1
1854,927,2026-01-16,10,1
1855,927,2026-01-16,5,1
1856,928,2026-01-16,3,1
1857,928,2026-01-16,1,1
1858,929,2026-01-16,2,1
1859,930,2026-01-16,7,1
1860,930,2026-01-16,6,2
1861,931,2026-01-16,1,1
1862,931,2026-01-16,2,1
1863,931,2026-01-16,8,1
1864,932,2026-01-16,8,1
1865,932,2026-01-16,1,1
1866,933,2026-01-16,2,1
1867,934,2026-01-16,1,1
1868,935,2026-01-16,7,1
1869,935,2026-01-16,8,1
1870,935,2026-01-16,5,1
1871,935,2026-01-16,4,1
1872,936,2026-01-16,8,1
1873,937,2026-01-16,8,1
1874,938,2026-01-16,9,1
1875,938,2026-01-16,8,1
1876,938,2026-01-16,5,1
1877,939,2026-01-16,8,1
1878,939,2026-01-16,5,1
1879,940,2026-01-16,6,2
1880,940,2026-01-16,8,1
1881,941,2026-01-16,10,1
1882,941,2026-01-16,7,1
1883,942,2026-01-16,1,2
1884,943,2026-01-16,8,1
1885,944,2026-01-16,6,1
1886,945,2026-01-16,1,1
1887,945,2026-01-16,2,2
1888,945,2026-01-16,4,1
1889,946,2026-01-16,3,1
1890,946,2026-01-16,7,1
1891,946,2026-01-16,5,1
1892,946,2026-01-16,9,1
1893,947,2026-01-16,3,1
1894,947,2026-01-16,7,1
1895,947,2026-01-16,4,1
1896,948,2026-01-16,6,1
1897,948,2026-01-16,7,1
1898,948,2026-01-16,8,1
1899,948,2026-01-16,10,1
1900,949,2026-01-16,10,2
1901,950,2026-01-16,3,1
1902,951,2026-01-16,10,1
1903,952,2026-01-16,7,1
1904,952,2026-01-16,8,2
1905,952,2026-01-16,5,1
1906,953,2026-01-16,1,1
1907,953,2026-01-16,3,1
1908,953,2026-01-16,5,1
1909,954,2026-01-16,1,2
1910,955,2026-01-16,3,1
1911,955,2026-01-16,2,1
1912,955,2026-01-16,6,1
1913,956,2026-01-16,9,1
1914,956,2026-01-16,1,1
1915,957,2026-01-16,2,1
1916,957,2026-01-16,10,2
1917,957,2026-01-16,5,1
1918,958,2026-01-16,7,1
1919,959,2026-01-16,3,1
1920,959,2026-01-16,5,1
1921,960,2026-01-16,8,2
1922,961,2026-01-16,1,1
1923,961,2026-01-16,7,1
1924,962,2026-01-16,7,1
1925,962,2026-01-16,6,1
1926,963,2026-01-16,3,3
1927,963,2026-01-16,8,1
1928,964,2026-01-16,7,1
1929,964,2026-01-16,2,1
1930,965,2026-01-16,10,1
1931,965,2026-01-16,8,1
1932,965,2026-01-16,5,1
1933,965,2026-01-16,1,1
1934,966,2026-01-16,8,1
1935,966,2026-01-16,5,1
1936,967,2026-01-16,5,1
1937,968,2026-01-16,4,1
1938,968,2026-01-16,7,1
1939,969,2026-01-16,10,1
1940,970,2026-01-16,6,1
1941,970,2026-01-16,8,1
1942,971,2026-01-16,3,1
1943,971,2026-01-16,6,1
1944,971,2026-01-16,9,1
1945,971,2026-01-16,8,1
1946,972,2026-01-16,7,2
1947,973,2026-01-16,10,1
1948,974,2026-01-16,6,1
1949,975,2026-01-16,10,1
1950,975,2026-01-16,5,1
1951,976,2026-01-17,7,1
1952,977,2026-01-17,6,1
1953,977,2026-01-17,1,1
1954,978,2026-01-17,1,2
1955,978,2026-01-17,7,1
1956,978,2026-01-17,9,4
1957,978,2026-01-17,4,2
1958,978,2026-01-17,5,1
1959,978,2026-01-17,8,2
1960,979,2026-01-17,5,1
1961,980,2026-01-17,3,1
1962,980,2026-01-17,6,1
1963,980,2026-01-17,8,1
1964,980,2026-01-17,9,1
1965,980,2026-01-17,1,2
1966,981,2026-01-17,1,1
1967,982,2026-01-17,2,1
1968,982,2026-01-17,4,1
1969,982,2026-01-17,7,1
1970,982,2026-01-17,1,1
1971,983,2026-01-17,7,1
1972,984,2026-01-17,7,1
1973,985,2026-01-17,4,1
1974,985,2026-01-17,10,1
1975,985,2026-01-17,8,1
1976,986,2026-01-17,10,1
1977,987,2026-01-17,1,1
1978,987,2026-01-17,8,1
1979,987,2026-01-17,9,1
1980,988,2026-01-17,10,1
1981,989,2026-01-17,4,1
1982,990,2026-01-17,7,1
1983,991,2026-01-17,7,1
1984,991,2026-01-17,8,1
1985,992,2026-01-17,9,1
1986,993,2026-01-17,1,1
1987,994,2026-01-17,3,1
1988,994,2026-01-17,4,1
1989,994,2026-01-17,1,2
1990,995,2026-01-17,3,1
1991,996,2026-01-17,7,2
1992,996,2026-01-17,6,1
1993,996,2026-01-17,5,1
1994,997,2026-01-17,10,1
1995,998,2026-01-17,7,1
1996,999,2026-01-17,1,1
1997,1000,2026-01-17,9,1
1998,1000,2026-01-17,5,1
1999,1001,2026-01-17,7,3
2000,1001,2026-01-17,8,1
2001,1002,2026-01-17,1,1
2002,1002,2026-01-17,3,1
2003,1003,2026-01-17,3,2
2004,1003,2026-01-17,7,1
2005,1004,2026-01-17,4,1
2006,1005,2026-01-17,1,1
2007,1005,2026-01-17,8,1
2008,1006,2026-01-17,1,1
2009,1006,2026-01-17,10,1
2010,1007,2026-01-17,10,1
2011,1008,2026-01-17,6,1
2012,1008,2026-01-17,4,1
2013,1009,2026-01-17,6,1
2014,1009,2026-01-17,10,1
2015,1010,2026-01-17,7,1
2016,1010,2026-01-17,3,1
2017,1010,2026-01-17,10,1
2018,1011,2026-01-17,6,1
2019,1012,2026-01-17,10,1
2020,1012,2026-01-17,9,1
2021,1013,2026-01-17,8,1
2022,1013,2026-01-17,9,1
2023,1014,2026-01-17,3,1
2024,1014,2026-01-17,7,1
2025,1014,2026-01-17,9,1
2026,1014,2026-01-17,1,1
2027,1015,2026-01-17,1,1
2028,1016,2026-01-17,3,1
2029,1016,2026-01-17,4,1
2030,1016,2026-01-17,8,1
2031,1017,2026-01-17,3,1
2032,1018,2026-01-17,1,1
2033,1018,2026-01-17,3,1
2034,1018,2026-01-17,6,1
2035,1019,2026-01-17,4,2
2036,1019,2026-01-17,8,1
2037,1019,2026-01-17,5,1
2038,1020,2026-01-17,1,3
2039,1020,2026-01-17,7,1
2040,1021,2026-01-17,1,1
2041,1021,2026-01-17,3,1
2042,1021,2026-01-17,5,1
2043,1021,2026-01-17,7,1
2044,1022,2026-01-17,1,1
2045,1023,2026-01-17,7,1
2046,1024,2026-01-17,1,1
2047,1025,2026-01-17,6,1
2048,1025,2026-01-17,7,1
2049,1025,2026-01-17,10,1
2050,1026,2026-01-17,3,1
2051,1026,2026-01-17,6,1
2052,1027,2026-01-17,2,1
2053,1028,2026-01-17,6,1
2054,1028,2026-01-17,8,1
2055,1029,2026-01-17,8,1
2056,1029,2026-01-17,4,1
2057,1030,2026-01-17,7,1
2058,1030,2026-01-17,8,3
2059,1031,2026-01-18,6,1
2060,1031,2026-01-18,4,1
2061,1032,2026-01-18,1,1
2062,1033,2026-01-18,3,1
2063,1034,2026-01-18,1,1
2064,1034,2026-01-18,10,1
2065,1034,2026-01-18,6,2
2066,1034,2026-01-18,7,1
2067,1034,2026-01-18,8,2
2068,1034,2026-01-18,5,1
2069,1035,2026-01-18,3,1
2070,1035,2026-01-18,10,1
2071,1035,2026-01-18,9,1
2072,1035,2026-01-18,5,1
2073,1036,2026-01-18,6,1
2074,1036,2026-01-18,9,1
2075,1036,2026-01-18,10,1
2076,1036,2026-01-18,1,1
2077,1037,2026-01-18,7,1
2078,1037,2026-01-18,3,1
2079,1037,2026-01-18,6,1
2080,1037,2026-01-18,9,1
2081,1038,2026-01-18,4,1
2082,1038,2026-01-18,7,1
2083,1039,2026-01-18,6,1
2084,1040,2026-01-18,8,1
2085,1040,2026-01-18,1,1
2086,1041,2026-01-18,8,1
2087,1042,2026-01-18,6,1
2088,1043,2026-01-18,2,1
2089,1043,2026-01-18,7,1
2090,1043,2026-01-18,8,4
2091,1043,2026-01-18,9,1
2092,1043,2026-01-18,1,1
2093,1043,2026-01-18,5,1
2094,1044,2026-01-18,4,1
2095,1045,2026-01-18,3,1
2096,1046,2026-01-18,6,1
2097,1047,2026-01-18,1,1
2098,1047,2026-01-18,2,2
2099,1047,2026-01-18,7,1
2100,1048,2026-01-18,10,1
2101,1049,2026-01-18,1,1
2102,1050,2026-01-18,5,1
2103,1051,2026-01-18,3,1
2104,1052,2026-01-18,8,2
2105,1053,2026-01-18,3,1
2106,1053,2026-01-18,7,1
2107,1053,2026-01-18,9,1
2108,1054,2026-01-18,1,1
2109,1054,2026-01-18,7,1
2110,1055,2026-01-18,7,1
2111,1056,2026-01-18,1,2
2112,1056,2026-01-18,9,1
2113,1057,2026-01-18,4,1
2114,1057,2026-01-18,7,1
2115,1058,2026-01-18,3,1
2116,1059,2026-01-18,1,1
2117,1059,2026-01-18,10,1
2118,1059,2026-01-18,7,1
2119,1059,2026-01-18,9,1
2120,1060,2026-01-18,10,1
2121,1060,2026-01-18,5,1
2122,1061,2026-01-18,9,2
2123,1062,2026-01-18,9,2
2124,1062,2026-01-18,6,1
2125,1063,2026-01-18,7,1
2126,1063,2026-01-18,8,1
2127,1063,2026-01-18,10,1
2128,1064,2026-01-18,9,1
2129,1065,2026-01-18,1,1
2130,1065,2026-01-18,3,2
2131,1065,2026-01-18,10,1
2132,1066,2026-01-18,3,1
2133,1066,2026-01-18,6,2
2134,1066,2026-01-18,10,1
2135,1067,2026-01-18,3,1
2136,1067,2026-01-18,4,1
2137,1067,2026-01-18,8,1
2138,1068,2026-01-18,8,1
2139,1068,2026-01-18,1,1
2140,1069,2026-01-18,7,1
2141,1069,2026-01-18,8,1
2142,1069,2026-01-18,1,1
2143,1070,2026-01-18,1,1
2144,1070,2026-01-18,7,1
2145,1071,2026-01-18,6,1
2146,1071,2026-01-18,8,1
2147,1071,2026-01-18,5,1
2148,1072,2026-01-18,6,1
2149,1072,2026-01-18,2,2
2150,1073,2026-01-18,2,1
2151,1073,2026-01-18,8,1
2152,1073,2026-01-18,5,1
2153,1074,2026-01-18,10,1
2154,1075,2026-01-18,10,1
2155,1076,2026-01-18,9,1
2156,1076,2026-01-18,7,1
2157,1077,2026-01-18,3,1
2158,1078,2026-01-18,2,1
2159,1078,2026-01-18,7,1
2160,1079,2026-01-18,10,1
2161,1079,2026-01-18,7,1
2162,1079,2026-01-18,1,1
2163,1080,2026-01-18,10,1
2164,1080,2026-01-18,8,3
2165,1081,2026-01-18,2,1
2166,1082,2026-01-19,8,1
2167,1082,2026-01-19,1,1
2168,1083,2026-01-19,1,1
2169,1084,2026-01-19,7,1
2170,1085,2026-01-19,4,1
2171,1085,2026-01-19,1,1
2172,1085,2026-01-19,5,1
2173,1086,2026-01-19,1,1
2174,1086,2026-01-19,5,1
2175,1087,2026-01-19,2,1
2176,1087,2026-01-19,5,1
2177,1088,2026-01-19,7,2
2178,1088,2026-01-19,5,1
2179,1088,2026-01-19,1,1
2180,1088,2026-01-19,4,1
2181,1089,2026-01-19,7,1
2182,1089,2026-01-19,3,1
2183,1089,2026-01-19,5,1
2184,1090,2026-01-19,1,1
2185,1090,2026-01-19,3,1
2186,1090,2026-01-19,4,1
2187,1090,2026-01-19,9,1
2188,1090,2026-01-19,10,2
2189,1090,2026-01-19,6,1
2190,1091,2026-01-19,7,1
2191,1092,2026-01-19,1,1
2192,1092,2026-01-19,3,1
2193,1092,2026-01-19,4,1
2194,1093,2026-01-19,6,2
2195,1093,2026-01-19,9,2
2196,1093,2026-01-19,7,1
2197,1094,2026-01-19,9,1
2198,1094,2026-01-19,3,1
2199,1095,2026-01-19,3,1
2200,1095,2026-01-19,2,1
2201,1096,2026-01-19,3,1
2202,1096,2026-01-19,2,3
2203,1096,2026-01-19,5,2
2204,1096,2026-01-19,6,4
2205,1096,2026-01-19,9,1
2206,1096,2026-01-19,8,3
2207,1096,2026-01-19,10,1
2208,1097,2026-01-19,1,1
2209,1098,2026-01-19,6,1
2210,1098,2026-01-19,4,1
2211,1099,2026-01-19,9,1
2212,1099,2026-01-19,5,1
2213,1100,2026-01-19,3,1
2214,1100,2026-01-19,10,2
2215,1100,2026-01-19,6,1
2216,1100,2026-01-19,1,1
2217,1101,2026-01-19,3,1
2218,1102,2026-01-19,7,1
2219,1103,2026-01-19,4,1
2220,1104,2026-01-19,3,2
2221,1104,2026-01-19,10,2
2222,1105,2026-01-19,8,1
2223,1105,2026-01-19,3,1
2224,1105,2026-01-19,1,1
2225,1106,2026-01-19,8,1
2226,1107,2026-01-19,8,1
2227,1108,2026-01-19,8,1
2228,1109,2026-01-19,6,1
2229,1109,2026-01-19,7,1
2230,1110,2026-01-19,4,1
2231,1110,2026-01-19,5,1
2232,1111,2026-01-19,9,1
2233,1112,2026-01-19,3,1
2234,1112,2026-01-19,4,2
2235,1112,2026-01-19,5,1
2236,1113,2026-01-19,7,1
2237,1113,2026-01-19,4,1
2238,1114,2026-01-19,7,1
2239,1114,2026-01-19,2,1
2240,1115,2026-01-19,8,1
2241,1115,2026-01-19,1,1
2242,1116,2026-01-19,6,1
2243,1116,2026-01-19,9,1
2244,1116,2026-01-19,8,1
2245,1116,2026-01-19,5,1
2246,1117,2026-01-19,3,1
2247,1118,2026-01-19,5,1
2248,1119,2026-01-19,7,2
2249,1120,2026-01-19,2,1
2250,1120,2026-01-19,6,1
2251,1121,2026-01-19,7,1
2252,1121,2026-01-19,4,1
2253,1122,2026-01-19,6,1
2254,1122,2026-01-19,1,2
2255,1122,2026-01-19,5,1
2256,1123,2026-01-19,1,1
2257,1123,2026-01-19,4,1
2258,1124,2026-01-19,8,1
2259,1124,2026-01-19,7,1
2260,1125,2026-01-19,4,1
2261,1125,2026-01-19,10,1
2262,1126,2026-01-19,1,1
2263,1127,2026-01-19,6,2
2264,1127,2026-01-19,10,1
2265,1128,2026-01-19,3,1
2266,1128,2026-01-19,1,1
2267,1129,2026-01-19,3,1
2268,1129,2026-01-19,4,1
2269,1129,2026-01-19,6,1
2270,1130,2026-01-19,2,1
2271,1130,2026-01-19,9,1
2272,1131,2026-01-19,10,1
2273,1131,2026-01-19,7,1
2274,1132,2026-01-19,3,1
2275,1132,2026-01-19,2,2
2276,1132,2026-01-19,7,1
2277,1133,2026-01-19,7,1
2278,1133,2026-01-19,6,2
2279,1133,2026-01-19,4,1
2280,1134,2026-01-19,6,1
2281,1135,2026-01-19,7,1
2282,1136,2026-01-19,9,1
2283,1136,2026-01-19,1,1
2284,1136,2026-01-19,10,1
2285,1137,2026-01-19,8,1
2286,1137,2026-01-19,10,1
2287,1138,2026-01-20,10,1
2288,1139,2026-01-20,9,1
2289,1139,2026-01-20,8,2
2290,1139,2026-01-20,4,1
2291,1140,2026-01-20,7,2
2292,1140,2026-01-20,10,2
2293,1140,2026-01-20,4,1
2294,1141,2026-01-20,5,1
2295,1142,2026-01-20,8,2
2296,1143,2026-01-20,7,1
2297,1143,2026-01-20,2,1
2298,1143,2026-01-20,9,1
2299,1144,2026-01-20,10,1
2300,1144,2026-01-20,9,1
2301,1145,2026-01-20,3,1
2302,1145,2026-01-20,5,1
2303,1145,2026-01-20,8,1
2304,1145,2026-01-20,9,1
2305,1146,2026-01-20,9,1
2306,1147,2026-01-20,8,1
2307,1148,2026-01-20,7,1
2308,1148,2026-01-20,9,1
2309,1149,2026-01-20,10,1
2310,1149,2026-01-20,9,1
2311,1150,2026-01-20,3,2
2312,1150,2026-01-20,6,4
2313,1150,2026-01-20,2,1
2314,1150,2026-01-20,10,2
2315,1150,2026-01-20,9,1
2316,1150,2026-01-20,8,1
2317,1150,2026-01-20,1,3
2318,1151,2026-01-20,2,1
2319,1152,2026-01-20,3,1
2320,1153,2026-01-20,7,2
2321,1153,2026-01-20,6,2
2322,1153,2026-01-20,2,1
2323,1153,2026-01-20,9,1
2324,1153,2026-01-20,8,4
2325,1153,2026-01-20,1,1
2326,1154,2026-01-20,2,1
2327,1154,2026-01-20,7,1
2328,1154,2026-01-20,9,2
2329,1155,2026-01-20,4,1
2330,1156,2026-01-20,7,1
2331,1157,2026-01-20,7,1
2332,1157,2026-01-20,6,1
2333,1158,2026-01-20,3,2
2334,1158,2026-01-20,1,1
2335,1159,2026-01-20,3,1
2336,1160,2026-01-20,3,1
2337,1160,2026-01-20,9,1
2338,1160,2026-01-20,6,1
2339,1161,2026-01-20,1,1
2340,1162,2026-01-20,8,1
2341,1162,2026-01-20,9,1
2342,1163,2026-01-20,3,1
2343,1164,2026-01-20,6,1
2344,1164,2026-01-20,10,1
2345,1165,2026-01-20,2,1
2346,1165,2026-01-20,9,1
2347,1166,2026-01-20,10,1
2348,1167,2026-01-20,9,1
2349,1168,2026-01-20,10,1
2350,1169,2026-01-20,7,2
2351,1169,2026-01-20,10,1
2352,1170,2026-01-20,1,1
2353,1171,2026-01-20,6,1
2354,1172,2026-01-20,6,1
2355,1172,2026-01-20,4,1
2356,1173,2026-01-20,2,1
2357,1173,2026-01-20,10,1
2358,1174,2026-01-20,8,1
2359,1174,2026-01-20,9,1
2360,1175,2026-01-20,7,1
2361,1175,2026-01-20,8,3
2362,1176,2026-01-20,6,1
2363,1176,2026-01-20,8,3
2364,1177,2026-01-20,6,1
2365,1177,2026-01-20,7,1
2366,1178,2026-01-20,8,1
2367,1179,2026-01-20,8,1
2368,1180,2026-01-20,9,1
2369,1180,2026-01-20,2,1
2370,1181,2026-01-20,3,1
2371,1182,2026-01-20,1,1
2372,1182,2026-01-20,9,1
2373,1182,2026-01-20,2,1
2374,1182,2026-01-20,5,1
2375,1183,2026-01-20,3,1
2376,1183,2026-01-20,7,1
2377,1184,2026-01-20,9,1
2378,1185,2026-01-20,4,1
2379,1186,2026-01-20,2,1
2380,1186,2026-01-20,1,1
2381,1187,2026-01-20,1,1
2382,1188,2026-01-20,9,1
2383,1189,2026-01-20,1,1
2384,1190,2026-01-20,6,1
2385,1190,2026-01-20,8,1
2386,1191,2026-01-20,9,1
2387,1191,2026-01-20,6,1
2388,1192,2026-01-20,1,1
2389,1193,2026-01-20,3,1
2390,1193,2026-01-20,8,2
2391,1193,2026-01-20,10,1
2392,1194,2026-01-20,8,2
2393,1195,2026-01-20,3,1
2394,1195,2026-01-20,2,1
2395,1195,2026-01-20,1,1
2396,1196,2026-01-20,2,1
2397,1196,2026-01-20,5,1
2398,1197,2026-01-20,10,1
2399,1198,2026-01-20,5,1
2400,1199,2026-01-20,3,1
2401,1200,2026-01-20,3,1
2402,1200,2026-01-20,9,1
2403,1201,2026-01-20,2,1
2404,1201,2026-01-20,8,1
2405,1202,2026-01-21,7,1
2406,1203,2026-01-21,9,1
2407,1204,2026-01-21,7,1
2408,1204,2026-01-21,4,1
2409,1204,2026-01-21,8,1
2410,1204,2026-01-21,10,1
2411,1205,2026-01-21,10,1
2412,1206,2026-01-21,3,1
2413,1206,2026-01-21,6,1
2414,1206,2026-01-21,2,1
2415,1206,2026-01-21,4,1
2416,1206,2026-01-21,7,1
2417,1206,2026-01-21,9,2
2418,1206,2026-01-21,8,2
2419,1206,2026-01-21,1,1
2420,1207,2026-01-21,8,1
2421,1207,2026-01-21,9,1
2422,1208,2026-01-21,7,1
2423,1209,2026-01-21,2,2
2424,1209,2026-01-21,10,1
2425,1210,2026-01-21,3,1
2426,1211,2026-01-21,5,1
2427,1212,2026-01-21,5,1
2428,1212,2026-01-21,7,1
2429,1213,2026-01-21,7,1
2430,1213,2026-01-21,1,1
2431,1214,2026-01-21,1,2
2432,1214,2026-01-21,3,1
2433,1214,2026-01-21,2,1
2434,1214,2026-01-21,7,2
2435,1214,2026-01-21,9,2
2436,1214,2026-01-21,10,4
2437,1215,2026-01-21,5,1
2438,1216,2026-01-21,1,1
2439,1217,2026-01-21,3,1
2440,1218,2026-01-21,7,1
2441,1218,2026-01-21,8,2
2442,1218,2026-01-21,5,1
2443,1219,2026-01-21,6,1
2444,1219,2026-01-21,8,1
2445,1219,2026-01-21,4,1
2446,1219,2026-01-21,10,1
2447,1220,2026-01-21,8,1
2448,1221,2026-01-21,3,1
2449,1221,2026-01-21,7,1
2450,1222,2026-01-21,6,1
2451,1222,2026-01-21,1,1
2452,1223,2026-01-21,9,1
2453,1224,2026-01-21,6,1
2454,1224,2026-01-21,1,1
2455,1225,2026-01-21,7,1
2456,1225,2026-01-21,8,1
2457,1226,2026-01-21,7,2
2458,1226,2026-01-21,2,1
2459,1226,2026-01-21,6,1
2460,1227,2026-01-21,4,1
2461,1228,2026-01-21,10,1
2462,1228,2026-01-21,6,1
2463,1229,2026-01-21,4,1
2464,1230,2026-01-21,10,1
2465,1230,2026-01-21,6,1
2466,1230,2026-01-21,9,1
2467,1230,2026-01-21,1,1
2468,1231,2026-01-21,3,1
2469,1231,2026-01-21,8,1
2470,1232,2026-01-21,7,1
2471,1232,2026-01-21,9,1
2472,1232,2026-01-21,8,1
2473,1232,2026-01-21,10,1
2474,1233,2026-01-21,3,1
2475,1233,2026-01-21,2,1
2476,1233,2026-01-21,10,1
2477,1233,2026-01-21,7,1
2478,1234,2026-01-21,4,1
2479,1234,2026-01-21,5,1
2480,1235,2026-01-21,10,1
2481,1235,2026-01-21,6,1
2482,1235,2026-01-21,1,1
2483,1236,2026-01-21,5,1
2484,1237,2026-01-21,8,2
2485,1238,2026-01-21,3,1
2486,1238,2026-01-21,2,1
2487,1238,2026-01-21,5,1
2488,1238,2026-01-21,1,1
2489,1239,2026-01-21,3,1
2490,1240,2026-01-21,3,1
2491,1240,2026-01-21,8,1
2492,1240,2026-01-21,10,1
2493,1241,2026-01-21,1,1
2494,1241,2026-01-21,3,1
2495,1241,2026-01-21,5,1
2496,1242,2026-01-21,8,2
2497,1242,2026-01-21,1,1
2498,1242,2026-01-21,4,1
2499,1243,2026-01-21,8,2
2500,1244,2026-01-21,1,1
2501,1244,2026-01-21,9,1
2502,1244,2026-01-21,6,1
2503,1244,2026-01-21,7,1
2504,1245,2026-01-21,3,1
2505,1246,2026-01-21,7,1
2506,1246,2026-01-21,2,1
2507,1246,2026-01-21,9,1
2508,1247,2026-01-21,6,1
2509,1247,2026-01-21,2,1
2510,1247,2026-01-21,4,1
2511,1248,2026-01-21,9,1
2512,1249,2026-01-21,2,1
2513,1249,2026-01-21,9,1
2514,1250,2026-01-21,7,2
2515,1250,2026-01-21,10,1
2516,1250,2026-01-21,8,1
2517,1251,2026-01-21,8,1
2518,1252,2026-01-21,3,1
2519,1253,2026-01-22,5,1
2520,1253,2026-01-22,1,1
2521,1254,2026-01-22,9,1
2522,1254,2026-01-22,8,1
2523,1255,2026-01-22,10,2
2524,1255,2026-01-22,5,1
2525,1256,2026-01-22,9,1
2526,1257,2026-01-22,2,1
2527,1257,2026-01-22,8,1
2528,1257,2026-01-22,10,1
2529,1258,2026-01-22,3,1
2530,1259,2026-01-22,1,1
2531,1260,2026-01-22,10,1
2532,1261,2026-01-22,7,2
2533,1261,2026-01-22,3,1
2534,1261,2026-01-22,4,1
2535,1262,2026-01-22,10,1
2536,1263,2026-01-22,2,1
2537,1264,2026-01-22,8,1
2538,1264,2026-01-22,5,1
2539,1265,2026-01-22,1,3
2540,1265,2026-01-22,2,1
2541,1265,2026-01-22,4,1
2542,1265,2026-01-22,10,2
2543,1265,2026-01-22,5,2
2544,1265,2026-01-22,6,3
2545,1266,2026-01-22,1,1
2546,1266,2026-01-22,3,1
2547,1267,2026-01-22,6,1
2548,1268,2026-01-22,4,1
2549,1268,2026-01-22,9,1
2550,1268,2026-01-22,1,1
2551,1269,2026-01-22,8,1
2552,1270,2026-01-22,10,1
2553,1271,2026-01-22,6,3
2554,1271,2026-01-22,1,1
2555,1272,2026-01-22,3,1
2556,1272,2026-01-22,10,1
2557,1273,2026-01-22,7,1
2558,1274,2026-01-22,1,3
2559,1274,2026-01-22,3,3
2560,1274,2026-01-22,6,1
2561,1274,2026-01-22,2,1
2562,1274,2026-01-22,4,1
2563,1274,2026-01-22,10,2
2564,1274,2026-01-22,8,1
2565,1274,2026-01-22,5,2
2566,1275,2026-01-22,10,1
2567,1276,2026-01-22,10,1
2568,1277,2026-01-22,6,1
2569,1277,2026-01-22,9,1
2570,1278,2026-01-22,1,2
2571,1278,2026-01-22,5,1
2572,1278,2026-01-22,4,1
2573,1279,2026-01-22,8,2
2574,1280,2026-01-22,2,1
2575,1281,2026-01-22,8,1
2576,1282,2026-01-22,7,2
2577,1283,2026-01-22,3,1
2578,1283,2026-01-22,6,1
2579,1283,2026-01-22,9,1
2580,1283,2026-01-22,8,1
2581,1284,2026-01-22,3,1
2582,1284,2026-01-22,4,1
2583,1285,2026-01-22,7,1
2584,1285,2026-01-22,5,1
2585,1286,2026-01-22,4,1
2586,1286,2026-01-22,7,1
2587,1287,2026-01-22,6,1
2588,1288,2026-01-22,3,1
2589,1289,2026-01-22,1,1
2590,1289,2026-01-22,6,1
2591,1290,2026-01-22,1,1
2592,1290,2026-01-22,6,1
2593,1290,2026-01-22,8,1
2594,1290,2026-01-22,4,1
2595,1291,2026-01-22,6,1
2596,1291,2026-01-22,7,1
2597,1291,2026-01-22,8,1
2598,1291,2026-01-22,4,1
2599,1292,2026-01-22,2,1
2600,1292,2026-01-22,4,1
2601,1293,2026-01-22,6,1
2602,1294,2026-01-22,4,1
2603,1294,2026-01-22,10,1
2604,1295,2026-01-22,3,2
2605,1295,2026-01-22,9,1
2606,1296,2026-01-22,3,1
2607,1296,2026-01-22,2,1
2608,1297,2026-01-22,6,1
2609,1297,2026-01-22,5,1
2610,1297,2026-01-22,8,2
2611,1298,2026-01-22,2,1
2612,1298,2026-01-22,6,1
2613,1298,2026-01-22,4,1
2614,1299,2026-01-22,9,1
2615,1299,2026-01-22,7,1
2616,1299,2026-01-22,8,1
2617,1300,2026-01-22,7,1
2618,1300,2026-01-22,1,1
2619,1301,2026-01-22,1,2
2620,1301,2026-01-22,6,1
2621,1301,2026-01-22,4,1
2622,1302,2026-01-22,4,2
2623,1303,2026-01-22,7,1
2624,1303,2026-01-22,10,2
2625,1303,2026-01-22,8,1
2626,1304,2026-01-22,7,1
2627,1305,2026-01-22,8,1
2628,1306,2026-01-22,2,1
2629,1306,2026-01-22,1,1
2630,1307,2026-01-22,9,1
2631,1308,2026-01-22,8,1
2632,1309,2026-01-22,6,1
2633,1310,2026-01-22,3,1
2634,1310,2026-01-22,5,1
2635,1311,2026-01-22,2,1
2636,1311,2026-01-22,1,1
2637,1312,2026-01-22,5,1
2638,1313,2026-01-22,7,1
2639,1314,2026-01-22,6,2
2640,1314,2026-01-22,10,1
